timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-11 07:57:31.465436,7ef95c20-93a5-4001-b0e1-b98a7722fbc5,CELL_0003,TEMPERATURE_ALERT,MAJOR,Equipment temperature outside normal range,ACKNOWLEDGED,NMS_3,9
2025-08-11 07:57:39.706124,c82789d1-6ee1-4873-a5af-41e06c646aa8,CELL_0038,SERVICE_DEGRADATION,MAJOR,Service quality metrics below threshold,ACTIVE,NMS_2,10
2025-08-11 07:57:39.706124,10219098-e74e-457b-939a-13b294607d0a,CELL_0099,NETWORK_CONNECTIVITY_LOSS,MINOR,Network connectivity lost to remote node,CLEARED,NMS_1,0
2025-08-11 07:57:39.706124,a16301ab-5cd9-4d15-9053-700f97bd5ddd,CELL_0072,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:57:39.706124,1ad4df66-6180-4a16-9925-930eeceadc3a,CELL_0051,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACTIVE,NMS_4,0
2025-08-11 07:57:49.711179,091a3587-2516-4c1c-929f-65407d7b2fe9,CELL_0028,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACTIVE,NMS_1,0
2025-08-11 07:57:49.711179,50de0dbd-e494-440d-96d7-98f2261b2a1f,CELL_0022,SERVICE_DEGRADATION,INFO,Service quality metrics below threshold,ACTIVE,NMS_5,0
2025-08-11 07:57:59.713313,30c19862-d327-4259-9a2a-9e5ede06ce1b,CELL_0020,POWER_OUTAGE,CRITICAL,Power supply interruption detected,CLEARED,NMS_3,1
2025-08-11 07:57:59.713313,b1a0b7b1-e7af-4524-a502-1f10e8665ef9,CELL_0054,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,ACTIVE,NMS_3,0
2025-08-11 07:58:08.990617,024e8926-6aae-43f0-8c5b-51859b98a1de,CELL_0064,NETWORK_CONNECTIVITY_LOSS,INFO,Network connectivity lost to remote node,CLEARED,NMS_3,0
2025-08-11 07:58:08.990617,9092fc3a-50af-4e7b-848c-686f21c55322,CELL_0042,AUTHENTICATION_FAILURE,CRITICAL,Authentication attempt failed,CLEARED,NMS_4,2
2025-08-11 07:58:08.990617,29388b60-5928-4f7d-8bf1-caaf82a59657,CELL_0065,SECURITY_BREACH,INFO,Potential security breach detected,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:58:17.138039,2fbacc65-99f0-41d1-a3a7-8d6450aa3643,CELL_0046,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:58:17.138039,1dc0224b-fb80-4eb3-8412-636f8681376e,CELL_0026,NETWORK_CONNECTIVITY_LOSS,MAJOR,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_4,7
2025-08-11 07:58:27.139196,fbf7afcd-0ffa-4bb6-9c9f-1d9421060f4a,CELL_0074,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:58:27.139196,c75d475a-35e9-4bfc-857c-5efa4ffffb66,CELL_0086,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:58:27.139196,f18267f1-c80b-4845-b1aa-adc6e661f52c,CELL_0079,SECURITY_BREACH,MINOR,Potential security breach detected,ACTIVE,NMS_2,0
2025-08-11 07:58:36.329369,bc19a3ff-6f13-482e-a571-87abdf3d49e7,CELL_0026,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,CLEARED,NMS_3,0
2025-08-11 07:58:36.329369,88a63d4d-11f8-406c-bd85-76f4eb1c0d79,CELL_0072,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:58:36.329369,b8e21037-4b80-47ef-b44a-deeed6aaf984,CELL_0010,NETWORK_CONNECTIVITY_LOSS,MAJOR,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_2,1
2025-08-11 07:58:36.329369,4bf6b7d4-7e78-498a-9a0d-2561b14bf2cb,CELL_0015,TEMPERATURE_ALERT,CRITICAL,Equipment temperature outside normal range,ACTIVE,NMS_4,5
2025-08-11 07:58:46.377759,0b0a3d32-9c88-4e28-8363-242c2b57b465,CELL_0073,AUTHENTICATION_FAILURE,MINOR,Authentication attempt failed,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:58:46.377759,577d4db2-4965-4d55-ad5a-70928792a3c1,CELL_0062,POWER_OUTAGE,WARNING,Power supply interruption detected,ACTIVE,NMS_2,0
2025-08-11 07:58:56.379029,b26727cc-0ce9-4e73-9056-83d9efa7307d,CELL_0078,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,ACTIVE,NMS_3,0
2025-08-11 07:58:56.379029,c1800f32-e560-4563-a9cf-f9bce5e6de95,CELL_0060,SECURITY_BREACH,WARNING,Potential security breach detected,CLEARED,NMS_3,0
2025-08-11 07:58:56.379029,2f3d9ae0-2475-4350-ac25-6c2c3057523c,CELL_0083,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,CLEARED,NMS_5,0
2025-08-11 07:59:04.569994,cbaecf45-9cba-4dd5-9219-f925e4b3f427,CELL_0089,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACTIVE,NMS_5,0
2025-08-11 07:59:04.569994,02c167ce-6481-47c9-b944-b62bb3b0db24,CELL_0024,HARDWARE_FAILURE,INFO,Hardware component failure detected,CLEARED,NMS_2,0
2025-08-11 07:59:14.570760,e208c69d-5549-4667-8acc-29084a852224,CELL_0002,HIGH_MEMORY_USAGE,INFO,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:59:14.570760,c6624c37-02dc-4542-af6b-5bc841e347fa,CELL_0071,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,ACKNOWLEDGED,NMS_3,7
2025-08-11 07:59:24.583540,4e07be62-aa1a-4f4f-a768-fac72da2486e,CELL_0084,HIGH_LATENCY,INFO,Network latency above SLA requirements,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:59:24.583540,693b78e8-17e6-4ceb-ba6c-6e2555452d7b,CELL_0066,HARDWARE_FAILURE,MAJOR,Hardware component failure detected,ACTIVE,NMS_1,6
2025-08-11 07:59:32.793036,a1588106-1aec-4fa0-a1df-0ec9eb1f9958,CELL_0049,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACKNOWLEDGED,NMS_4,0
2025-08-11 07:59:32.793036,7fc15e0b-784f-42fb-bfe7-7d1fe71505ab,CELL_0040,TEMPERATURE_ALERT,INFO,Equipment temperature outside normal range,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:59:42.794800,b525d12d-b1e9-4c63-90b0-512dc5142d66,CELL_0007,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:59:42.794800,e99b8b63-21cc-43b3-91ca-1a927920cc0d,CELL_0021,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,ACTIVE,NMS_3,0
2025-08-11 07:59:42.794800,72fe8544-346f-47cb-a17c-27e2cb04bb49,CELL_0079,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,ACTIVE,NMS_3,0
