timestamp,alarm_id,cell_id,alarm_type,severity,description,status,source_system,affected_services
2025-08-11 07:13:06.216490,ead5c397-5c80-4599-a762-3cdc1c9cac95,CELL_0022,SERVICE_DEGRADATION,MINOR,Service quality metrics below threshold,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:13:06.216490,1bb2e269-4d26-4234-a1fe-61ed605b163d,CELL_0058,HIGH_LATENCY,CRITICAL,Network latency above SLA requirements,ACTIVE,NMS_3,1
2025-08-11 07:13:06.216490,356ed10c-9c59-473f-a66f-56fa0b2e6c45,CELL_0075,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACTIVE,NMS_3,0
2025-08-11 07:13:06.216490,d34111c7-e8a1-4e48-a209-4c913c31786e,CELL_0094,SERVICE_DEGRADATION,CRITICAL,Service quality metrics below threshold,ACKNOWLEDGED,NMS_2,3
2025-08-11 07:13:14.683034,641a55e8-0228-4c39-ba90-3ff0e8a6dbed,CELL_0022,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:13:14.683034,3099b349-48e5-4d27-b088-efe28c76f507,CELL_0014,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_5,0
2025-08-11 07:13:24.683810,c42c11fe-1d5e-488e-a3d8-559f8867a9bc,CELL_0032,PACKET_LOSS_THRESHOLD,CRITICAL,Packet loss rate exceeds configured threshold,CLEARED,NMS_5,2
2025-08-11 07:13:24.683810,3615e5a1-fa08-4d8e-bea5-90b0cd8cc40d,CELL_0069,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_4,0
2025-08-11 07:13:24.683810,21b98c88-d3b7-4fad-8581-454e45f87228,CELL_0058,SECURITY_BREACH,MINOR,Potential security breach detected,CLEARED,NMS_5,0
2025-08-11 07:13:34.687480,dd54f515-3b5c-4070-8283-e7f0a6e6eea0,CELL_0093,SECURITY_BREACH,MINOR,Potential security breach detected,ACTIVE,NMS_4,0
2025-08-11 07:13:34.687480,ee4597a3-e836-428b-b38a-b8b3f94e7add,CELL_0069,AUTHENTICATION_FAILURE,MAJOR,Authentication attempt failed,CLEARED,NMS_2,8
2025-08-11 07:13:42.965908,44067234-84e5-4ad5-be42-5e7efe0eee0d,CELL_0082,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,CLEARED,NMS_2,0
2025-08-11 07:13:42.965908,61682f79-992a-4824-b317-dc6067dfe20b,CELL_0058,HARDWARE_FAILURE,MINOR,Hardware component failure detected,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:13:52.967144,4849c19b-db05-4899-abcd-c2fee8b892bf,CELL_0092,SECURITY_BREACH,WARNING,Potential security breach detected,ACTIVE,NMS_3,0
2025-08-11 07:13:52.967144,cc20e141-a50f-477f-8d7b-cf5e3c42a3ee,CELL_0003,PACKET_LOSS_THRESHOLD,MAJOR,Packet loss rate exceeds configured threshold,ACKNOWLEDGED,NMS_3,1
2025-08-11 07:13:52.967144,0877c4c6-c123-4289-9afc-156110ebd76b,CELL_0007,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,CLEARED,NMS_1,0
2025-08-11 07:14:02.968203,e8bb96ed-bd4a-4b7b-bc20-071e67d96850,CELL_0055,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,ACTIVE,NMS_1,0
2025-08-11 07:14:02.968203,348d6e6b-f87f-4454-8c9a-cc39961b0046,CELL_0001,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACTIVE,NMS_5,0
2025-08-11 07:14:02.968203,92dbb63c-d26b-4f4a-a6ef-c50652c8a556,CELL_0087,TEMPERATURE_ALERT,WARNING,Equipment temperature outside normal range,CLEARED,NMS_1,0
2025-08-11 07:14:11.454048,bbbf4128-ece0-43ff-8085-1e410dd887d9,CELL_0003,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACTIVE,NMS_2,0
2025-08-11 07:14:11.454048,b89e24ff-a370-4482-a9fa-de6d8c558977,CELL_0055,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:14:21.459439,d4785d34-0a46-4ce7-b8d2-08b28f04e134,CELL_0016,BANDWIDTH_CONGESTION,INFO,Bandwidth utilization at capacity,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:14:21.459439,acb8b4e2-284d-46de-8ac1-e0b7d77bc7c7,CELL_0040,SERVICE_DEGRADATION,WARNING,Service quality metrics below threshold,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:14:31.463899,d374d072-f77a-4d90-ac4a-5b8deceff5aa,CELL_0017,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,CLEARED,NMS_2,0
2025-08-11 07:14:31.463899,af8562bf-e40e-4b7d-8a9b-abc99f790e06,CELL_0063,TEMPERATURE_ALERT,MINOR,Equipment temperature outside normal range,ACTIVE,NMS_2,0
2025-08-11 07:14:31.463899,07a8dd24-9b23-4ac3-b7af-e0f0a7e2fd5e,CELL_0028,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:14:39.826816,35c39267-2c34-4ffc-b45f-95bec81f0f54,CELL_0013,HARDWARE_FAILURE,WARNING,Hardware component failure detected,ACTIVE,NMS_1,0
2025-08-11 07:14:39.826816,72b53f0c-1d7c-41ea-8b86-cf4d2a28df8d,CELL_0041,NETWORK_CONNECTIVITY_LOSS,WARNING,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_1,0
2025-08-11 07:14:39.826816,c30e4c8b-6949-4639-a5fd-5595546fda1a,CELL_0008,HARDWARE_FAILURE,CRITICAL,Hardware component failure detected,ACKNOWLEDGED,NMS_4,10
2025-08-11 07:14:49.830227,a6a8c9ae-2af9-4ab6-b9ff-218847ec6202,CELL_0006,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:14:49.830227,cb35bafd-a6af-4b1a-bf47-f0c5381a5b98,CELL_0077,HIGH_LATENCY,MINOR,Network latency above SLA requirements,CLEARED,NMS_4,0
2025-08-11 07:14:59.834563,26c51764-73af-4454-8875-41436ee18527,CELL_0051,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,CLEARED,NMS_1,0
2025-08-11 07:14:59.834563,c1e2d083-d0fa-41e5-9617-6eea5bd23d29,CELL_0092,BANDWIDTH_CONGESTION,WARNING,Bandwidth utilization at capacity,ACTIVE,NMS_3,0
2025-08-11 07:14:59.834563,a9f82cbd-cf23-49ef-8ac5-0b296ac5dc36,CELL_0045,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACKNOWLEDGED,NMS_3,0
2025-08-11 07:15:08.307557,9d502c75-4973-463f-9fd0-0c166db02e88,CELL_0011,HIGH_CPU_UTILIZATION,MINOR,CPU utilization exceeded threshold,CLEARED,NMS_4,0
2025-08-11 07:15:08.307557,77812ac8-f3a1-4f87-9471-ccbee7b0576d,CELL_0086,AUTHENTICATION_FAILURE,INFO,Authentication attempt failed,ACKNOWLEDGED,NMS_1,0
2025-08-11 07:15:18.308535,ca2f7988-89bf-41b1-a866-108963e18e65,CELL_0099,AUTHENTICATION_FAILURE,INFO,Authentication attempt failed,CLEARED,NMS_4,0
2025-08-11 07:15:18.308535,4ef22319-d6e9-42f5-aed5-ba7d7479a3dd,CELL_0093,HARDWARE_FAILURE,MINOR,Hardware component failure detected,CLEARED,NMS_2,0
2025-08-11 07:15:28.308975,4636d846-9f46-4fb9-bf1a-03e081bff94a,CELL_0027,SERVICE_DEGRADATION,MINOR,Service quality metrics below threshold,ACTIVE,NMS_1,0
2025-08-11 07:15:28.308975,46f05f31-d8b2-4225-8a1c-350be0672065,CELL_0100,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_4,0
2025-08-11 07:15:28.308975,33f32688-7853-46dc-b51e-86a3e6c3bf22,CELL_0086,SERVICE_DEGRADATION,INFO,Service quality metrics below threshold,ACTIVE,NMS_5,0
2025-08-11 07:15:28.308975,66e35d37-9005-4887-877b-57030fe7c9c5,CELL_0004,NETWORK_CONNECTIVITY_LOSS,MAJOR,Network connectivity lost to remote node,ACKNOWLEDGED,NMS_3,2
2025-08-11 07:15:36.616677,10a012cd-a611-40b5-8c2f-5c1f27dda987,CELL_0096,SERVICE_DEGRADATION,INFO,Service quality metrics below threshold,ACTIVE,NMS_4,0
2025-08-11 07:15:36.616677,9c0166cb-67eb-4ade-9baf-ca0b065b4234,CELL_0002,SERVICE_DEGRADATION,INFO,Service quality metrics below threshold,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:15:46.620627,c680d9bd-cf75-4b58-b151-6ab776af30e4,CELL_0085,POWER_OUTAGE,MAJOR,Power supply interruption detected,ACTIVE,NMS_2,2
2025-08-11 07:15:46.620627,183012c2-3810-4942-9257-c9f1c042b010,CELL_0059,SECURITY_BREACH,CRITICAL,Potential security breach detected,ACTIVE,NMS_5,9
2025-08-11 07:15:46.620627,3c87d57b-94cb-492f-8884-0570186ef53c,CELL_0053,POWER_OUTAGE,WARNING,Power supply interruption detected,CLEARED,NMS_5,0
2025-08-11 07:15:56.627705,97c055d1-3c28-41b5-9e0d-02a30affd9d0,CELL_0079,SECURITY_BREACH,MINOR,Potential security breach detected,ACKNOWLEDGED,NMS_1,0
2025-08-11 07:15:56.627705,07d7a757-70c2-4231-9789-2c61d1443f79,CELL_0014,PACKET_LOSS_THRESHOLD,CRITICAL,Packet loss rate exceeds configured threshold,CLEARED,NMS_2,8
2025-08-11 07:15:56.627705,50cc94d6-4efe-4352-84f7-c33206828929,CELL_0051,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_4,0
2025-08-11 07:16:05.103468,2ca33e07-e2ca-4da4-bcd4-68101cfe48e0,CELL_0060,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,ACTIVE,NMS_5,0
2025-08-11 07:16:05.103468,2273d8fe-fece-44ac-b03f-558e3ecae291,CELL_0090,BANDWIDTH_CONGESTION,MAJOR,Bandwidth utilization at capacity,CLEARED,NMS_2,3
2025-08-11 07:16:15.110816,ae717072-8ef5-4a4e-a494-d1094c27d20b,CELL_0083,HARDWARE_FAILURE,MINOR,Hardware component failure detected,ACTIVE,NMS_4,0
2025-08-11 07:16:15.110816,9e8d5357-50d0-4c93-b749-d92cdc877e1f,CELL_0008,HIGH_CPU_UTILIZATION,WARNING,CPU utilization exceeded threshold,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:16:15.110816,39e3ab24-e8ed-41d0-84ca-b06ae91d9d34,CELL_0038,HIGH_MEMORY_USAGE,INFO,Memory usage above acceptable limits,CLEARED,NMS_3,0
2025-08-11 07:16:25.113261,5dec60bb-9707-43f1-8dfa-98073754d7a0,CELL_0083,HIGH_LATENCY,INFO,Network latency above SLA requirements,ACTIVE,NMS_1,0
2025-08-11 07:16:25.113261,6ff9ff46-a323-4d88-955b-0c6a1f7d5d17,CELL_0012,AUTHENTICATION_FAILURE,MINOR,Authentication attempt failed,CLEARED,NMS_2,0
2025-08-11 07:16:33.488047,5390a1d4-1fce-432c-812b-f4b1e1ca1e29,CELL_0006,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,ACKNOWLEDGED,NMS_5,0
2025-08-11 07:16:33.488047,f57ea9f9-e920-4b8b-b47b-c508c3537c14,CELL_0032,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACTIVE,NMS_2,0
2025-08-11 07:16:43.493138,31d4c4c3-ab09-45fc-a95e-043a4e4a00ea,CELL_0036,HIGH_LATENCY,MINOR,Network latency above SLA requirements,ACTIVE,NMS_1,0
2025-08-11 07:16:43.493138,e0e4a397-1822-449b-a8a9-ab442fbb42f2,CELL_0072,AUTHENTICATION_FAILURE,INFO,Authentication attempt failed,ACTIVE,NMS_5,0
2025-08-11 07:16:53.494486,4bc49617-4df1-48db-8cf0-8ae20edcea88,CELL_0089,HIGH_MEMORY_USAGE,MINOR,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:16:53.494486,b6034d66-e2ca-4d1d-87df-a4384becd3fd,CELL_0071,PACKET_LOSS_THRESHOLD,WARNING,Packet loss rate exceeds configured threshold,CLEARED,NMS_4,0
2025-08-11 07:16:53.494486,be6b1e55-5a02-4098-836e-2299cb60b280,CELL_0048,HIGH_MEMORY_USAGE,MINOR,Memory usage above acceptable limits,CLEARED,NMS_3,0
2025-08-11 07:17:01.931128,476603cb-5e8d-4347-a9d6-c9570b19a5d2,CELL_0096,HIGH_MEMORY_USAGE,WARNING,Memory usage above acceptable limits,ACKNOWLEDGED,NMS_2,0
2025-08-11 07:17:01.931128,d9838b70-ca5a-4a21-b215-b64daa2368ad,CELL_0032,PACKET_LOSS_THRESHOLD,MINOR,Packet loss rate exceeds configured threshold,ACTIVE,NMS_3,0
2025-08-11 07:17:01.931128,ece45c9b-4435-4e75-9149-8afe8dfde567,CELL_0093,BANDWIDTH_CONGESTION,MINOR,Bandwidth utilization at capacity,CLEARED,NMS_2,0
2025-08-11 07:17:11.932370,6f6c4b18-9eff-441f-9a46-e7472de3f7d5,CELL_0008,AUTHENTICATION_FAILURE,WARNING,Authentication attempt failed,ACTIVE,NMS_2,0
2025-08-11 07:17:11.932370,c299d0d1-8416-4342-8882-369a7f1eaf0e,CELL_0091,HARDWARE_FAILURE,MAJOR,Hardware component failure detected,CLEARED,NMS_2,7
2025-08-11 07:17:11.932370,9725450a-886b-43ec-8645-1cb8eafa66bf,CELL_0051,SECURITY_BREACH,WARNING,Potential security breach detected,ACKNOWLEDGED,NMS_4,0
